name,stuff,bv,difficulty,tags,methods,tools
香煎牛排+苹果+脱脂牛奶,,Screenshot_20240715_224736_com_x_66_y_30138_w_528_h_528.png,,,,
红薯小米粥+凉拌西兰花,,Screenshot_20240715_230007_com_x_626_y_39586_w_528_h_528.png,,,,
五香燉牛肉,,Screenshot_20240715_225008_com_x_626_y_18278_w_528_h_528.png,,,,
紫米饭,,Screenshot_20240716_095809_com_x_66_y_13880_w_528_h_528.png,,,,
西红柿鸡蛋荞麦面,,Screenshot_20240716_100345_com_x_626_y_13042_w_528_h_528.png,,,,
小米南瓜奶粥,,Screenshot_20240716_095700_com_x_66_y_29044_w_528_h_528.png,,,,
煮鸡蛋,,Screenshot_20240715_225746_com_x_626_y_32512_w_528_h_528.png,,,,
凉拌三丝,,Screenshot_20240715_230115_com_x_626_y_4926_w_528_h_528.png,,,,
香菇滑鸡饭,,Screenshot_20240715_225008_com_x_66_y_38526_w_528_h_528.png,,,,
炒鸡蛋,,Screenshot_20240715_230644_com_x_66_y_2106_w_528_h_528.png,,,,
三明治,,Screenshot_20240716_095225_com_x_66_y_37818_w_528_h_528.png,,,,
豆浆黑鱼蔬菜锅,,Screenshot_20240715_225634_com_x_66_y_32950_w_528_h_528.png,,,,
玉米粒拌西兰花,,Screenshot_20240715_230326_com_x_66_y_27824_w_528_h_528.png,,,,
鸡丝炒蘑菇,,Screenshot_20240716_100214_com_x_626_y_8028_w_528_h_528.png,,,,
坚果菠菜拌,,Screenshot_20240716_095342_com_x_66_y_8990_w_528_h_528.png,,,,
小白菜煎蛋荞麦面,,Screenshot_20240716_095225_com_x_66_y_4464_w_528_h_528.png,,,,
口蘑芦笋虾仁,,Screenshot_20240715_224736_com_x_626_y_4212_w_528_h_528.png,,,,
小米红薯粥,,Screenshot_20240716_095342_com_x_66_y_20762_w_528_h_528.png,,,,
青椒酿肉+紫米饭,,Screenshot_20240716_095225_com_x_66_y_5276_w_528_h_528.png,,,,
小米紫米粥+煮鸡蛋+淋酱油麦菜,,Screenshot_20240715_230007_com_x_66_y_33920_w_528_h_528.png,,,,
芦笋炒虾仁,,Screenshot_20240715_225534_com_x_626_y_24382_w_528_h_528.png,,,,
红豆糙米饭,,Screenshot_20240715_225634_com_x_626_y_32138_w_528_h_528.png,,,,
蒜香凤尾,,Screenshot_20240716_095918_com_x_66_y_6198_w_528_h_528.png,,,,
清炒芥蓝,,Screenshot_20240716_095809_com_x_626_y_36074_w_528_h_528.png,,,,
葡萄,,Screenshot_20240715_230531_com_x_66_y_36664_w_528_h_528.png,,,,
大米小米粥+香椿炒鸡蛋+香梨,,Screenshot_20240715_230007_com_x_66_y_21264_w_528_h_528.png,,,,
红烧黄花鱼,,Screenshot_20240715_225351_com_x_626_y_11678_w_528_h_528.png,,,,
燕麦粥,,Screenshot_20240716_100214_com_x_66_y_19062_w_528_h_528.png,,,,
糙米饭,,Screenshot_20240715_225847_com_x_66_y_8604_w_528_h_528.png,,,,
烤秋刀鱼+烤蔬菜,,Screenshot_20240715_225634_com_x_66_y_30076_w_528_h_528.png,,,,
青椒炒豆干,,Screenshot_20240716_095225_com_x_626_y_24328_w_528_h_528.png,,,,
橘子,,Screenshot_20240716_100040_com_x_626_y_35348_w_528_h_528.png,,,,
无糖酸奶+复合维生素,,Screenshot_20240715_225534_com_x_66_y_15932_w_528_h_528.png,,,,
彩椒核桃鸡腿丁,,Screenshot_20240715_225634_com_x_66_y_22190_w_528_h_528.png,,,,
燕麦米饭,,Screenshot_20240716_100040_com_x_66_y_7304_w_528_h_528.png,,,,
酸奶100克,,Screenshot_20240716_100345_com_x_66_y_19712_w_528_h_528.png,,,,
五彩拌菜,,Screenshot_20240716_095342_com_x_66_y_6320_w_528_h_528.png,,,,
熟板栗,,Screenshot_20240715_230326_com_x_626_y_32542_w_528_h_528.png,,,,
醋溜大白菜+香煎鳕鱼+核桃,,Screenshot_20240716_095225_com_x_66_y_25140_w_528_h_528.png,,,,
燕麦饭+洋葱炒瘦肉+腰果,,Screenshot_20240716_095553_com_x_66_y_17202_w_528_h_528.png,,,,
无糖豆浆+复合维生素,,Screenshot_20240715_225351_com_x_66_y_23248_w_528_h_528.png,,,,
鲜虾沙拉,,Screenshot_20240715_225847_com_x_66_y_21038_w_528_h_528.png,,,,
苹果,,Screenshot_20240716_100214_com_x_626_y_8699_w_528_h_528.png,,,,
全麦馒头,,Screenshot_20240715_230429_com_x_66_y_34055_w_528_h_528.png,,,,
煎牛排,,Screenshot_20240715_225008_com_x_626_y_8418_w_528_h_528.png,,,,
蒜蓉菜心,,Screenshot_20240715_230429_com_x_66_y_29542_w_528_h_528.png,,,,
三色虾仁拌面,,Screenshot_20240715_225746_com_x_66_y_11394_w_528_h_528.png,,,,
酸奶拌水果坚果混合燕麦+桃子,,Screenshot_20240715_230224_com_x_66_y_20146_w_528_h_528.png,,,,
蒸南瓜+冬枣,,Screenshot_20240715_230115_com_x_626_y_31658_w_528_h_528.png,,,,
虾仁蔬菜粥,,Screenshot_20240716_095918_com_x_66_y_9532_w_528_h_528.png,,,,
牛肉荞麦冷面,,Screenshot_20240716_095918_com_x_626_y_3456_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225219_com_x_66_y_14916_w_528_h_528.png,,,,
北非蛋可丽饼,,Screenshot_20240716_095918_com_x_626_y_28570_w_528_h_528.png,,,,
意式麵包沙拉,,Screenshot_20240716_100345_com_x_66_y_29246_w_528_h_528.png,,,,
燕麦饭,,Screenshot_20240716_095445_com_x_66_y_20156_w_528_h_528.png,,,,
清炒小白菜,,Screenshot_20240716_095225_com_x_626_y_2534_w_528_h_528.png,,,,
凉拌凤尾+红薯豆浆,,Screenshot_20240715_224736_com_x_626_y_19306_w_528_h_528.png,,,,
豆浆,,Screenshot_20240716_095809_com_x_66_y_17878_w_528_h_528.png,,,,
香煎三文鱼+紫薯粥,,Screenshot_20240716_095225_com_x_66_y_38630_w_528_h_528.png,,,,
苹果,,Screenshot_20240716_100214_com_x_626_y_16542_w_528_h_528.png,,,,
樱桃,,Screenshot_20240716_100214_com_x_66_y_30164_w_528_h_528.png,,,,
三色荞麦面,,Screenshot_20240715_224736_com_x_66_y_3400_w_528_h_528.png,,,,
清炒茼蒿,,Screenshot_20240716_095918_com_x_626_y_14946_w_528_h_528.png,,,,
小米粥+凉拌菠菜,,Screenshot_20240716_095700_com_x_66_y_986_w_528_h_528.png,,,,
鸡蛋土豆拌菠菜,,Screenshot_20240715_230224_com_x_66_y_26506_w_528_h_528.png,,,,
洋葱鸡蛋糊塌子+牛奶+彩椒,,Screenshot_20240716_095445_com_x_66_y_9960_w_528_h_528.png,,,,
无糖豆浆+复合维生素,,Screenshot_20240715_225219_com_x_626_y_16856_w_528_h_528.png,,,,
法式红酒炖牛肉,,Screenshot_20240715_224736_com_x_66_y_38244_w_528_h_528.png,,,,
彩椒豆腐皮炒鸡肉+馒头+苹果,,Screenshot_20240715_230007_com_x_66_y_19060_w_528_h_528.png,,,,
脱脂纯牛奶或鲜牛奶,,Screenshot_20240715_230007_com_x_626_y_2100_w_528_h_528.png,,,,
菠菜猪肝汤,,Screenshot_20240716_095553_com_x_626_y_32884_w_528_h_528.png,,,,
洋蔥炒牛里脊,,Screenshot_20240715_225634_com_x_626_y_4388_w_528_h_528.png,,,,
橙子,,Screenshot_20240715_230531_com_x_626_y_26680_w_528_h_528.png,,,,
酸奶玉米挞,,Screenshot_20240715_224736_com_x_626_y_30138_w_528_h_528.png,,,,
溫拌蔬菜沙拉,,Screenshot_20240716_100040_com_x_66_y_14556_w_528_h_528.png,,,,
苹果+原味巴旦木,,Screenshot_20240715_230115_com_x_626_y_15530_w_528_h_528.png,,,,
蒜香凤尾,,Screenshot_20240715_224736_com_x_66_y_31022_w_528_h_528.png,,,,
凉拌三丝,,Screenshot_20240715_224736_com_x_626_y_16290_w_528_h_528.png,,,,
燕麦米饭,,Screenshot_20240715_230531_com_x_66_y_19138_w_528_h_528.png,,,,
芒果牛奶杯,,Screenshot_20240716_100345_com_x_66_y_14752_w_528_h_528.png,,,,
红豆米饭,,Screenshot_20240715_230326_com_x_66_y_29528_w_528_h_528.png,,,,
全麦时蔬鸡蛋三明治+牛奶+彩椒,,Screenshot_20240716_095445_com_x_66_y_17062_w_528_h_528.png,,,,
清炒空心菜+香蕉,,Screenshot_20240716_095445_com_x_626_y_32968_w_528_h_528.png,,,,
蒸芋头铁棍山药+西芹腰果炒虾仁+砂糖桔,,Screenshot_20240715_230007_com_x_66_y_12956_w_528_h_528.png,,,,
哈密瓜,,Screenshot_20240716_095445_com_x_626_y_4099_w_528_h_528.png,,,,
黑米杂粮饭,,Screenshot_20240715_224736_com_x_66_y_36768_w_528_h_528.png,,,,
海米炖冬瓜,,Screenshot_20240715_230224_com_x_66_y_24362_w_528_h_528.png,,,,
莴笋炒鸡肉片+白面烙饼,,Screenshot_20240715_230007_com_x_66_y_13840_w_528_h_528.png,,,,
虾仁蔬菜粥,,Screenshot_20240715_224736_com_x_66_y_28076_w_528_h_528.png,,,,
不加糖酸奶,,Screenshot_20240715_230429_com_x_626_y_12014_w_528_h_528.png,,,,
山药豆腐饼,,Screenshot_20240715_225634_com_x_66_y_1872_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225008_com_x_66_y_26578_w_528_h_528.png,,,,
西兰花炒牛肉,,Screenshot_20240715_225634_com_x_66_y_18504_w_528_h_528.png,,,,
市售杂粮窝窝,,Screenshot_20240715_225008_com_x_66_y_6046_w_528_h_528.png,,,,
白灼芥蓝,,Screenshot_20240716_095700_com_x_626_y_19488_w_528_h_528.png,,,,
杂粮煎饼+板栗+荷包蛋,,Screenshot_20240716_095445_com_x_66_y_34968_w_528_h_528.png,,,,
藜麦饭,,Screenshot_20240715_225534_com_x_66_y_5920_w_528_h_528.png,,,,
韩式拌饭+橙子,,Screenshot_20240716_095918_com_x_626_y_11392_w_528_h_528.png,,,,
彩色烤蔬菜+烤小土豆,,Screenshot_20240716_095342_com_x_626_y_3648_w_528_h_528.png,,,,
绿豆稠粥,,Screenshot_20240716_100214_com_x_66_y_5674_w_528_h_528.png,,,,
二米饭,,Screenshot_20240716_100040_com_x_66_y_11962_w_528_h_528.png,,,,
三明治+纯牛奶,,Screenshot_20240716_095553_com_x_66_y_4544_w_528_h_528.png,,,,
黄金玉米饼,,Screenshot_20240716_095918_com_x_66_y_10580_w_528_h_528.png,,,,
清爽凉拌菜,,Screenshot_20240715_225634_com_x_626_y_17620_w_528_h_528.png,,,,
无糖酸奶+复合维生素,,Screenshot_20240715_225534_com_x_66_y_2510_w_528_h_528.png,,,,
蒸玉米,,Screenshot_20240715_225008_com_x_66_y_10786_w_528_h_528.png,,,,
燕麦小米浓粥,,Screenshot_20240715_230115_com_x_66_y_31658_w_528_h_528.png,,,,
蒜苔炒肉,,Screenshot_20240715_225746_com_x_66_y_14268_w_528_h_528.png,,,,
双椒炒肉,,Screenshot_20240715_225634_com_x_66_y_35676_w_528_h_528.png,,,,
黄金玉米饼,,Screenshot_20240715_224736_com_x_66_y_22914_w_528_h_528.png,,,,
鲜虾粉丝煲,,Screenshot_20240715_224736_com_x_626_y_15040_w_528_h_528.png,,,,
豆皮春捲,,Screenshot_20240715_225746_com_x_66_y_16402_w_528_h_528.png,,,,
粉蒸空心菜,,Screenshot_20240715_230224_com_x_626_y_37532_w_528_h_528.png,,,,
彩椒卷心菜+红豆薏米粥,,Screenshot_20240716_095553_com_x_626_y_6240_w_528_h_528.png,,,,
清炒油麦菜,,Screenshot_20240716_095225_com_x_626_y_23516_w_528_h_528.png,,,,
东北乱炖,,Screenshot_20240715_230644_com_x_626_y_14390_w_528_h_528.png,,,,
白菜炖大虾,,Screenshot_20240715_225634_com_x_626_y_12542_w_528_h_528.png,,,,
三明治+纯牛奶,,Screenshot_20240716_095700_com_x_66_y_9282_w_528_h_528.png,,,,
杂粮饭,,Screenshot_20240715_225113_com_x_66_y_19903_w_528_h_528.png,,,,
燕麦米饭,,Screenshot_20240715_230644_com_x_66_y_15058_w_528_h_528.png,,,,
西红柿炒鸡蛋,,Screenshot_20240715_230531_com_x_626_y_31262_w_528_h_528.png,,,,
三色杂粮饭,,Screenshot_20240715_225634_com_x_626_y_15488_w_528_h_528.png,,,,
核桃仁拌豌豆苗,,Screenshot_20240715_230224_com_x_626_y_7712_w_528_h_528.png,,,,
番茄炒鸡蛋+麻酱拍黄瓜+牛奶,,Screenshot_20240716_095225_com_x_66_y_29592_w_528_h_528.png,,,,
芹菜炒牛肉+玉米麵麵条,,Screenshot_20240716_095553_com_x_66_y_26664_w_528_h_528.png,,,,
滑蛋鱼柳,,Screenshot_20240715_225746_com_x_66_y_17214_w_528_h_528.png,,,,
鸡蛋羹,,Screenshot_20240716_095225_com_x_626_y_20774_w_528_h_528.png,,,,
茄汁虾仁,,Screenshot_20240715_230115_com_x_626_y_23002_w_528_h_528.png,,,,
杂粮饭,,Screenshot_20240715_225219_com_x_66_y_27756_w_528_h_528.png,,,,
鲫鱼豆腐汤,,Screenshot_20240716_095225_com_x_626_y_8830_w_528_h_528.png,,,,
海带豆腐汤,,Screenshot_20240716_095225_com_x_66_y_21586_w_528_h_528.png,,,,
西红柿鸡蛋面,,Screenshot_20240716_095553_com_x_66_y_34742_w_528_h_528.png,,,,
西芹炒虾仁,,Screenshot_20240715_230531_com_x_626_y_11518_w_528_h_528.png,,,,
大米板栗南瓜粥+白灼芥蓝,,Screenshot_20240716_095553_com_x_626_y_11794_w_528_h_528.png,,,,
炒三丁,,Screenshot_20240716_095809_com_x_626_y_25790_w_528_h_528.png,,,,
二米饭,,Screenshot_20240716_100214_com_x_626_y_26828_w_528_h_528.png,,,,
清炒油麦菜,,Screenshot_20240716_095225_com_x_626_y_16102_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225008_com_x_66_y_19752_w_528_h_528.png,,,,
彩椒卷心菜+红豆薏米粥,,Screenshot_20240715_230007_com_x_626_y_19942_w_528_h_528.png,,,,
荞麦馒头,,Screenshot_20240716_095553_com_x_66_y_30142_w_528_h_528.png,,,,
韭菜炒香干瘦肉+红豆燕麦饭,,Screenshot_20240716_095700_com_x_66_y_12908_w_528_h_528.png,,,,
玉米窝窝头,,Screenshot_20240716_100345_com_x_66_y_984_w_528_h_528.png,,,,
豆浆,,Screenshot_20240716_095809_com_x_66_y_7296_w_528_h_528.png,,,,
炒杂菜,,Screenshot_20240716_100040_com_x_66_y_8110_w_528_h_528.png,,,,
橙子,,Screenshot_20240715_230531_com_x_626_y_12182_w_528_h_528.png,,,,
藜麦饭,,Screenshot_20240715_225219_com_x_66_y_18560_w_528_h_528.png,,,,
莴笋木耳炒肉,,Screenshot_20240715_225534_com_x_626_y_5921_w_528_h_528.png,,,,
彩蔬鸡丁+花卷,,Screenshot_20240716_095553_com_x_66_y_35554_w_528_h_528.png,,,,
鲜虾粉丝煲,,Screenshot_20240716_095918_com_x_626_y_21758_w_528_h_528.png,,,,
酸奶拌猕猴桃,,Screenshot_20240716_095553_com_x_66_y_20086_w_528_h_528.png,,,,
南瓜蛋奶,,Screenshot_20240716_095918_com_x_66_y_1020_w_528_h_528.png,,,,
孜然羊肉,,Screenshot_20240716_095918_com_x_66_y_14946_w_528_h_528.png,,,,
八宝粥,,Screenshot_20240715_225746_com_x_626_y_13456_w_528_h_528.png,,,,
白萝卜拌莴笋,,Screenshot_20240716_095809_com_x_66_y_11208_w_528_h_528.png,,,,
鸡蛋羹,,Screenshot_20240716_100214_com_x_66_y_9740_w_528_h_528.png,,,,
菠菜猪肝汤,,Screenshot_20240716_100040_com_x_626_y_8110_w_528_h_528.png,,,,
三色藜麦饭,,Screenshot_20240716_100040_com_x_66_y_34684_w_528_h_528.png,,,,
脱脂牛奶+复合维生素,,Screenshot_20240715_225534_com_x_66_y_9336_w_528_h_528.png,,,,
火腿木耳煮油菜,,Screenshot_20240715_230115_com_x_626_y_38610_w_528_h_528.png,,,,
烤鸡腿,,Screenshot_20240715_230115_com_x_66_y_32323_w_528_h_528.png,,,,
西红柿炒菜花,,Screenshot_20240715_225534_com_x_66_y_11699_w_528_h_528.png,,,,
白灼生菜,,Screenshot_20240716_095918_com_x_66_y_35382_w_528_h_528.png,,,,
茄汁三文鱼,,Screenshot_20240716_100214_com_x_626_y_17354_w_528_h_528.png,,,,
素炒有机花菜,,Screenshot_20240716_100214_com_x_66_y_21209_w_528_h_528.png,,,,
涼拌秋葵+南瓜籽,,Screenshot_20240716_095553_com_x_626_y_1880_w_528_h_528.png,,,,
脫脂牛奶,,Screenshot_20240716_100214_com_x_626_y_19730_w_528_h_528.png,,,,
柠檬枫糖红茶,,Screenshot_20240716_095445_com_x_66_y_10844_w_528_h_528.png,,,,
香菇滑鸡,,Screenshot_20240715_224736_com_x_626_y_24538_w_528_h_528.png,,,,
香蕉酸奶拌水果坚果混合烤燕麦+咖啡1杯,,Screenshot_20240715_230326_com_x_66_y_13990_w_528_h_528.png,,,,
茄子炒豆角,,Screenshot_20240715_225008_com_x_66_y_4108_w_528_h_528.png,,,,
三色杂粮饭,,Screenshot_20240715_225634_com_x_626_y_18504_w_528_h_528.png,,,,
清炒油麦菜,,Screenshot_20240716_095342_com_x_66_y_15950_w_528_h_528.png,,,,
牛奶,,Screenshot_20240716_095342_com_x_626_y_34107_w_528_h_528.png,,,,
冬瓜番茄虾米汤+蒸玉米,,Screenshot_20240716_095342_com_x_66_y_10614_w_528_h_528.png,,,,
芦笋炒肉丝,,Screenshot_20240716_100214_com_x_626_y_11215_w_528_h_528.png,,,,
卤猪肝+黄瓜,,Screenshot_20240715_230326_com_x_626_y_40105_w_528_h_528.png,,,,
西芹炒香干,,Screenshot_20240716_095225_com_x_66_y_19726_w_528_h_528.png,,,,
低脂纯牛奶或鲜牛奶,,Screenshot_20240715_225847_com_x_626_y_10746_w_528_h_528.png,,,,
腐竹烧木耳+核桃,,Screenshot_20240716_095225_com_x_626_y_31288_w_528_h_528.png,,,,
煎三文鱼,,Screenshot_20240715_230531_com_x_626_y_6272_w_528_h_528.png,,,,
烤红薯,,Screenshot_20240715_230224_com_x_66_y_11122_w_528_h_528.png,,,,
黃豆燉排骨+蒸紫薯,,Screenshot_20240716_095225_com_x_66_y_14242_w_528_h_528.png,,,,
橙子,,Screenshot_20240716_100040_com_x_626_y_8774_w_528_h_528.png,,,,
糙米饭,,Screenshot_20240715_230531_com_x_66_y_4566_w_528_h_528.png,,,,
圣女果,,Screenshot_20240715_230531_com_x_626_y_14552_w_528_h_528.png,,,,
蒸紫薯,,Screenshot_20240715_225219_com_x_66_y_4246_w_528_h_528.png,,,,
花菜炒鸡胸肉,,Screenshot_20240716_095225_com_x_626_y_22468_w_528_h_528.png,,,,
生菜沙拉+水果酸奶,,Screenshot_20240715_230224_com_x_626_y_3864_w_528_h_528.png,,,,
蒸玉米+煮鸡蛋+脱脂牛奶,,Screenshot_20240715_230531_com_x_626_y_16694_w_528_h_528.png,,,,
蒸山药,,Screenshot_20240716_100345_com_x_66_y_8894_w_528_h_528.png,,,,
藜麦二米饭,,Screenshot_20240716_095809_com_x_66_y_28078_w_528_h_528.png,,,,
西红柿蛋花汤,,Screenshot_20240715_230007_com_x_626_y_31716_w_528_h_528.png,,,,
彩椒豆腐皮炒鸡肉+馒头+苹果,,Screenshot_20240716_095553_com_x_66_y_5356_w_528_h_528.png,,,,
烤薯角+蓝莓+无糖酸奶,,Screenshot_20240715_224736_com_x_66_y_4212_w_528_h_528.png,,,,
银耳芋头羹,,Screenshot_20240715_225746_com_x_626_y_2772_w_528_h_528.png,,,,
杂豆粥,,Screenshot_20240716_100040_com_x_66_y_33208_w_528_h_528.png,,,,
糙米饭,,Screenshot_20240715_230531_com_x_66_y_6936_w_528_h_528.png,,,,
蒜香蛏子,,Screenshot_20240716_095225_com_x_626_y_34030_w_528_h_528.png,,,,
蒜蓉娃娃菜,,Screenshot_20240716_095225_com_x_626_y_13430_w_528_h_528.png,,,,
红薯米饭+凉拌茼蒿+牛奶,,Screenshot_20240716_095445_com_x_66_y_35852_w_528_h_528.png,,,,
巴沙鱼蔬菜粥,,Screenshot_20240715_225746_com_x_66_y_5646_w_528_h_528.png,,,,
杏鲍菇炒牛柳,,Screenshot_20240716_095918_com_x_626_y_27094_w_528_h_528.png,,,,
白灼菜心,,Screenshot_20240715_230429_com_x_66_y_10307_w_528_h_528.png,,,,
脱脂纯牛奶或鲜牛奶,,Screenshot_20240716_100345_com_x_626_y_9942_w_528_h_528.png,,,,
市售杂粮法棍,,Screenshot_20240715_225634_com_x_66_y_7804_w_528_h_528.png,,,,
燕麦牛奶,,Screenshot_20240715_225847_com_x_66_y_2754_w_528_h_528.png,,,,
糙米饭,,Screenshot_20240715_225534_com_x_66_y_30316_w_528_h_528.png,,,,
拌三鲜,,Screenshot_20240715_225113_com_x_626_y_25836_w_528_h_528.png,,,,
巴沙鱼蔬菜粥,,Screenshot_20240716_095342_com_x_66_y_2602_w_528_h_528.png,,,,
萝卜山药炖羊肉,,Screenshot_20240716_095225_com_x_66_y_16914_w_528_h_528.png,,,,
煎豆腐+蒸红薯+煮玉米,,Screenshot_20240716_095700_com_x_66_y_8164_w_528_h_528.png,,,,
水波蛋,,Screenshot_20240715_225113_com_x_626_y_10044_w_528_h_528.png,,,,
西生菜苦菊沙拉,,Screenshot_20240715_230531_com_x_66_y_9078_w_528_h_528.png,,,,
脫脂牛奶,,Screenshot_20240716_100040_com_x_626_y_15220_w_528_h_528.png,,,,
炒芸豆丝,,Screenshot_20240716_100040_com_x_66_y_12774_w_528_h_528.png,,,,
藜麦海鲜饭,,Screenshot_20240715_225113_com_x_66_y_20714_w_528_h_528.png,,,,
二米饭,,Screenshot_20240715_230115_com_x_66_y_23666_w_528_h_528.png,,,,
煎青花鱼+蒸红薯+蒸蛋羹,,Screenshot_20240715_225634_com_x_66_y_17620_w_528_h_528.png,,,,
清炒黑豆苗,,Screenshot_20240716_095553_com_x_626_y_34742_w_528_h_528.png,,,,
无糖酸奶,,Screenshot_20240716_095700_com_x_66_y_32808_w_528_h_528.png,,,,
水煮西兰花+无糖酸奶,,Screenshot_20240715_230531_com_x_626_y_33632_w_528_h_528.png,,,,
燕麦香蕉蛋饼,,Screenshot_20240715_225746_com_x_66_y_1148_w_528_h_528.png,,,,
牛肉芝士汉堡,,Screenshot_20240715_225847_com_x_66_y_13780_w_528_h_528.png,,,,
温拌蔬菜沙拉,,Screenshot_20240715_230531_com_x_66_y_31262_w_528_h_528.png,,,,
香菇娃娃菜+无油煎蛋,,Screenshot_20240716_095342_com_x_66_y_18474_w_528_h_528.png,,,,
芒果,,Screenshot_20240715_230007_com_x_66_y_6179_w_528_h_528.png,,,,
牛肉末烧豆腐+牛奶+蓝莓,,Screenshot_20240716_095445_com_x_66_y_22086_w_528_h_528.png,,,,
土豆饼,,Screenshot_20240716_095700_com_x_66_y_26232_w_528_h_528.png,,,,
凉拌菠菜,,Screenshot_20240715_224736_com_x_66_y_2588_w_528_h_528.png,,,,
紫米粥,,Screenshot_20240716_100214_com_x_66_y_28540_w_528_h_528.png,,,,
蚝油西兰花,,Screenshot_20240715_225746_com_x_626_y_7708_w_528_h_528.png,,,,
凉拌三丝,,Screenshot_20240716_095700_com_x_626_y_13790_w_528_h_528.png,,,,
烤鸡翅根,,Screenshot_20240715_225746_com_x_626_y_1960_w_528_h_528.png,,,,
大蒜柠檬鸡胸,,Screenshot_20240716_100345_com_x_66_y_22960_w_528_h_528.png,,,,
凉拌鸡蛋内酯豆腐,,Screenshot_20240716_095342_com_x_626_y_29954_w_528_h_528.png,,,,
凉拌黄瓜,,Screenshot_20240715_225634_com_x_626_y_27202_w_528_h_528.png,,,,
红薯酸奶盒子,,Screenshot_20240715_224736_com_x_66_y_29326_w_528_h_528.png,,,,
丝瓜炒蛋,,Screenshot_20240716_095809_com_x_626_y_34598_w_528_h_528.png,,,,
家焖带鱼,,Screenshot_20240716_100214_com_x_626_y_22019_w_528_h_528.png,,,,
柠檬香煎三文鱼,,Screenshot_20240715_224736_com_x_66_y_23726_w_528_h_528.png,,,,
西红柿炒油菜,,Screenshot_20240716_100040_com_x_66_y_36824_w_528_h_528.png,,,,
三色杂粮饭,,Screenshot_20240715_225634_com_x_626_y_35676_w_528_h_528.png,,,,
虾仁鹰嘴豆藜麦饭,,Screenshot_20240715_225634_com_x_66_y_2684_w_528_h_528.png,,,,
加餐,,Screenshot_20240715_225534_com_x_66_y_13328_w_528_h_528.png,,,,
蒸扇贝+脱脂牛奶,,Screenshot_20240716_095553_com_x_66_y_36438_w_528_h_528.png,,,,
煮鸡蛋+脱脂牛奶,,Screenshot_20240715_230429_com_x_66_y_2773_w_528_h_528.png,,,,
酱牛肉,,Screenshot_20240715_230531_com_x_626_y_18470_w_528_h_528.png,,,,
紫薯三明治,,Screenshot_20240716_095445_com_x_66_y_5815_w_528_h_528.png,,,,
蒸蛋羹,,Screenshot_20240715_225008_com_x_626_y_28521_w_528_h_528.png,,,,
粉蒸排骨,,Screenshot_20240715_230326_com_x_626_y_17472_w_528_h_528.png,,,,
清炒豆角丝,,Screenshot_20240716_100214_com_x_66_y_16539_w_528_h_528.png,,,,
香煎鸡胸肉,,Screenshot_20240715_230531_com_x_626_y_3902_w_528_h_528.png,,,,
牛奶燕麦+煎蛋+拍黄瓜+香梨,,Screenshot_20240716_095553_com_x_66_y_22898_w_528_h_528.png,,,,
水波蛋,,Screenshot_20240715_225534_com_x_626_y_1846_w_528_h_528.png,,,,
西瓜,,Screenshot_20240716_095809_com_x_66_y_1822_w_528_h_528.png,,,,
加餐,,Screenshot_20240716_095342_com_x_66_y_35870_w_528_h_528.png,,,,
凉拌莴笋结,,Screenshot_20240715_225847_com_x_626_y_32370_w_528_h_528.png,,,,
泰式柠檬虾,,Screenshot_20240716_100214_com_x_626_y_35786_w_528_h_528.png,,,,
虾仁沙拉+坚果,,Screenshot_20240716_095918_com_x_626_y_7244_w_528_h_528.png,,,,
黄瓜拌豆干,,Screenshot_20240716_095342_com_x_66_y_22472_w_528_h_528.png,,,,
蔥爆羊肉,,Screenshot_20240715_225351_com_x_626_y_31114_w_528_h_528.png,,,,
鸡腿饭套餐,,Screenshot_20240715_225746_com_x_66_y_26958_w_528_h_528.png,,,,
少油版红酒烩杂蔬,,Screenshot_20240716_095445_com_x_626_y_26156_w_528_h_528.png,,,,
藜麦糙米杂粮饭,,Screenshot_20240716_095342_com_x_626_y_19286_w_528_h_528.png,,,,
滑蛋牛油果吐司,,Screenshot_20240716_095918_com_x_66_y_13250_w_528_h_528.png,,,,
牛肉炒西蓝花,,Screenshot_20240715_225351_com_x_626_y_19832_w_528_h_528.png,,,,
红豆燕麦饭,,Screenshot_20240715_225746_com_x_626_y_14268_w_528_h_528.png,,,,
彩椒核桃鸡腿丁,,Screenshot_20240716_095342_com_x_66_y_19286_w_528_h_528.png,,,,
纯牛奶,,Screenshot_20240716_095809_com_x_66_y_24978_w_528_h_528.png,,,,
柑橘晚餐,,Screenshot_20240716_095809_com_x_66_y_27324_w_528_h_528.png,,,,
脫脂牛奶,,Screenshot_20240716_100040_com_x_626_y_29208_w_528_h_528.png,,,,
毛豆蒸蛋羹,,Screenshot_20240715_230326_com_x_626_y_22648_w_528_h_528.png,,,,
黑胡椒三文鱼,,Screenshot_20240715_230429_com_x_626_y_6836_w_528_h_528.png,,,,
西生菜苦菊沙拉,,Screenshot_20240716_100040_com_x_66_y_1018_w_528_h_528.png,,,,
油煮油麦菜,,Screenshot_20240715_230326_com_x_66_y_20942_w_528_h_528.png,,,,
丝瓜炒鸡蛋,,Screenshot_20240715_230326_com_x_626_y_34705_w_528_h_528.png,,,,
番茄金针菇鸡肉片,,Screenshot_20240716_100040_com_x_626_y_30020_w_528_h_528.png,,,,
